Data Source,Indicadores del desarrollo mundial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,20/7/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
India,IND,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.49000168,90.59999847,90.69000244,90.82999802,90.88000107,90.79999924,90.79000092,90.74000168,90.60000229,90.48999786,90.15999985,89.87000275,89.52000046,89.15999985,88.75,88.45000076,88.09000015,87.74000168,87.43000031,87.03000259,85.02999878,82.78000069,81.86000061,80.93999863,79.94999886,78.85000038,77.63999939,76.31999969,75.27999878,,
No clasificado,INX,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlanda,IRL,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.139999866,8.21999979,8.21999979,7.460000038,7.329999804,7.260000229,6.959999919,6.71999979,6.450000048,6.369999766,5.430000067,5.190000176,5.360000253,5.130000055,4.800000072,4.530000091,4.939999998,5.330000043,5.5,5.799999833,5.650000095,5.549999833,5.949999809,6.089999974,6.159999967,6.069999814,5.599999785,5.720000148,5.620000184,,
"Irán, República Islámica del",IRN,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.56000137,42.15999985,41.82999992,41.95999908,41.84000015,41.40999985,43.20999908,44.96999931,46.86000061,48.23999977,50.19999886,51.43000031,51.96000099,52.73999977,53.85000038,55.20999908,56.39999962,52.37999916,52.51000023,48.82999992,46.27000046,45.27000046,43.75,41.89999962,42.3900013,43.52000046,42.42000008,42.87000084,42.47999954,,
Iraq,IRQ,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.14000034,37.06000042,37.55000019,37.57000065,37.43000031,37.55000114,37.49999905,37.43999958,36.74999905,36.09999943,36.05999994,35.88999987,35.18999958,36.0999999,36.17999935,36.35000086,36.36000061,36.17999983,36.46000051,36.25999928,35.96999979,35.85999966,31.01000023,25.92000008,20.98000026,15.27000046,8.710000038,5.660000145,3.5,,
Islandia,ISL,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.900000095,6.949999809,7.070000052,7.030000091,6.949999809,7.450000048,8.870000124,9.050000072,8.900000095,7.860000134,7.620000005,7.73999989,5.980000019,6.729999781,5.390000045,5.929999948,5.560000002,5.550000012,5.75999999,6.699999809,6.789999902,6.779999912,6.509999871,6.899999976,6.50000006,5.839999974,6.03000021,6.199999809,6.429999799,,
Israel,ISR,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.409999847,4.539999962,4.619999886,4.74000001,4.870000124,5.0200001,4.660000026,4.820000052,5.090000212,5.2099998,4.919999838,4.99999994,5.210000217,5.009999812,5.330000222,5.96999976,5.399999976,5.249999851,5.780000031,5.889999896,6.069999903,6.3800001,6.490000203,6.869999826,6.909999773,7.070000082,6.900000207,7.54999977,7.640000153,,
Italia,ITA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.50000048,20.38000059,20.30000019,20.14999962,19.96999979,19.80999994,19.61999989,19.41000032,19.19999981,18.87999964,18.58999968,18.31999969,18.20000052,17.94999981,16.62000036,16.42000008,16.10000038,15.45000029,14.8099997,14.91000009,14.61000013,14.50000024,14.15999961,14.71000028,14.23999989,14.05999994,13.29999959,13.39000022,13.3999995,,
Jamaica,JAM,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.45000124,37.09999943,35.0199995,34.56000042,32.54000092,32.91999936,31.72000051,32.26000071,32.88000035,32.99999905,33.09999967,29.91999912,30.11999941,32.36999965,31.10000038,31.40999985,29.04000068,31.02000093,30.82999957,30.42999959,30.07000041,30.45999956,30.48000073,30.50000036,30.46000063,30.51000059,30.52999997,30.50999999,30.60000062,,
Jordania,JOR,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.690000027,1.730000019,1.75999999,1.779999971,1.789999962,1.829999924,1.860000014,1.870000005,1.900000036,1.920000017,1.919999957,1.929999948,1.929999948,1.909999967,1.829999983,1.75999999,1.719999969,1.650000006,1.62999998,1.60999997,1.609999955,1.600000054,1.580000058,1.580000035,1.57000003,1.580000013,1.579999991,1.57999998,1.579999972,,
Japón,JPN,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.93000031,22.59000015,21.07999945,20.35999966,19.88000059,19.01999998,18.54000044,18.38000011,18,17.12000036,16.18000031,15.40999985,14.90999985,14.55000019,14.14000034,12.96999979,12.5,11.88999987,11.35000038,10.42999983,10.09000015,9.849999905,9.519999981,9.320000172,8.900000095,8.329999924,8.130000114,7.960000038,7.699999809,,
Kazajstán,KAZ,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.33000088,32.54999995,34.23000002,36.12000108,37.67999864,39.42000079,41.03000021,42.57000148,43.74000061,44.36999965,44.44000077,42.6700002,41.20000088,38.53000081,37.35999906,35.49000061,34.29000032,33.9099983,33.09999907,32.85999906,31.56999975,29.93999922,28.51000038,26.6400003,24.84999977,23.71000038,22.52000008,22.07999977,21.31999955,,
Kenya,KEN,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.48999882,72.37000084,72.39000034,72.1400013,72.46999836,72.02000046,72.10000038,72.25000191,72.48999786,73.26000023,74.33999825,75.12000084,75.88999939,76.27999878,76.61999893,77.08000183,75.43999863,74.04000092,72.36999893,70.61000252,68.74000168,67,65.31000137,63.67999935,62.03999901,60.47000027,59.34000111,58.22999954,57.13000107,,
Kirguistán,KGZ,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.85000038,36.18000031,37.79000092,40.3599987,43.05000114,45.37999916,47.27000046,48.85000038,50.07999802,50.91999817,50.82999992,50.65999889,51.88000107,50.03000069,48.09000015,47.05000114,42.84000015,38.43999958,34.20000076,32.4100008,33.20999908,32.68999958,38.92000008,38.18000031,33.95999908,30.78000069,27.9100008,25.90999985,24.53000069,,
Camboya,KHM,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.77000046,94.54000092,94.39999771,95.69000244,95.17999649,94.78000259,94.43000031,93.99000168,92.74000168,91.49000168,90.47000122,89.51000214,88.25,86.63000107,84.54999924,82.56000137,80.60000229,79.13000107,77.49999809,76.21000099,73.37999916,69.53999996,66.06999826,61.24999952,57.62999964,58.31999922,56.04999924,54.21000004,53.17000103,,
Kiribati,KIR,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Kitts y Nevis,KNA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Corea, República de",KOR,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.53999996,38.36999893,39.01000023,37.81000042,37.31999969,36.73000145,36.28000069,38.55000114,36.93999863,35.67000008,34.55000114,33.39000034,31.3599987,30.26000023,29.38000011,28.73999977,27.60999966,26.89999962,25.34000015,23.85000038,23.25,22.72000027,21.96000004,21.28999996,20.02000046,19.26000023,19.11999989,18.87999916,18.57000065,,
Kuwait,KWT,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3900000118,0.3900000118,0.3799999915,0.370000001,0.3500000127,0.3500000127,0.3500000127,0.3600000031,0.3699999936,0.3699999936,0.3800000139,0.359999992,0.340000011,0.3200000003,0.2999999896,0.2300000004,0.2199999988,0.2800000012,0.4300000146,0.7400000095,1.240000054,0.3400000036,0.129999999,0.06000000052,0.03999999911,0.02999999933,0.02999999933,0.02999999933,0.03999999911,,
América Latina y el Caribe (excluido altos ingresos),LAC,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.16862411,39.31141117,39.55465766,39.30424116,39.23716713,37.92922569,38.52252939,37.85201244,38.00369002,37.27955307,37.88731287,38.01683592,38.14560892,37.76938847,37.42821302,36.45686224,35.80041681,35.1460703,35.32561992,34.73839108,34.33181732,33.13102652,32.81574565,32.37514279,32.73033147,33.23159071,33.6171397,33.94529522,34.10816824,,
República Democrática Popular Lao,LAO,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.84000015,95.65000153,95.40999985,95.02000046,94.61000061,94.33000183,94.04000092,93.88999939,93.52000046,93.25,92.96999741,92.64999771,92.30999756,91.94000244,91.49000168,90.88999939,90.40999985,89.88999939,89.36999893,88.84999847,88.04999924,87.2100029,86.38999939,85.60000229,84.78000259,83.87999725,82.94999695,82.04999924,81.28000259,,
Líbano,LBN,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.06999969,14.05999994,14.04999971,14.02999973,14.00999975,13.81999969,13.79000044,13.68000031,13.75,13.83999968,13.78999996,13.84999943,13.97000027,13.96000004,14.51999998,15.18999958,15.63999987,14.71999979,13.75999975,13.08999991,12.92999959,12.8599999,12.83999991,12.92000008,13.09000039,13.20000005,13.32999992,13.51000023,13.83999956,,
Liberia,LBR,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5700016,85.69000053,87.79000092,89.75000191,91.81999969,93.18999863,92.46999741,91.93999863,91.5,89.37999916,87.88999748,87.07999992,88.88000107,89.30999756,89.32999802,88.8900013,89.16999817,89.54000092,89.36000252,89.1799984,89.20000267,89.13999939,89.31999874,89.35000229,89.95999718,90.22000313,90.10000324,90.09000206,90.71999836,,
Libia,LBY,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.69000053,29.85999918,30.12999964,30.26000071,30.69000053,30.86000061,31.11999989,31.43000031,31.64999962,31.64000082,31.90999985,31.99000025,31.47999978,31.29000068,30.72000074,30.50000048,30.39999914,30.6099999,31.24000072,31.50999999,32.06999993,30.89000082,31.90999985,32.84999943,33.55999923,34.08000016,33.98000073,33.70000029,33.68000102,,
Santa Lucía,LCA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.35999966,20.58999968,20.82999992,20.97000003,22.41000056,25.00999951,22.17000031,21.75999987,21.71000087,25.03000045,24.57999957,24.0999999,23.34000027,22.58999938,22.12000024,21.3599999,21.02999967,20.44000089,20.19000018,19.76999933,19,18.47,18.15999955,17.48999968,17.09000075,16.45000017,16.00000009,17.16999948,18.84999907,,
América Latina y el Caribe,LCN,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.52713477,37.63873576,37.88768112,37.74451613,37.78794036,36.73941692,37.28221671,37.00677057,37.11566792,36.48082694,37.11614391,37.25703387,37.38529465,36.92500422,36.49909223,35.60614784,34.93653748,34.33893572,34.55212401,34.00182062,33.57702763,32.45713599,32.2012252,31.87251161,32.25902424,32.84444762,33.25999344,33.61317259,33.77582845,,
Países menos desarrollados: clasificación de las Naciones Unidas,LDC,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.69615873,88.78144881,88.7932654,88.83720198,88.75436686,88.53341838,88.54817062,88.5148719,88.368921,88.26513921,88.02703018,87.89942243,87.84153559,87.62678202,87.45873019,87.16761789,87.02202926,86.91059394,87.02495686,86.73816855,86.05397517,85.34282697,84.87320566,84.14140324,83.58774651,83.08997137,82.21859692,81.76166702,81.33717291,,
Países de ingreso bajo,LIC,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.44418461,89.62362749,89.65857938,89.83463043,89.80664341,89.61576429,89.79236943,89.91229129,89.93029553,89.98358238,89.8724413,89.8459466,89.95849344,89.88969518,89.89640823,89.73562853,89.543305,89.26284521,89.21653841,88.90318585,88.3425269,87.85345609,87.73415928,87.35914844,87.1258089,86.78710133,86.41453169,85.92313467,85.61790458,,
Liechtenstein,LIE,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.95999908,34.36999989,33.80000019,34.89999962,35.84000015,35.64999962,37.40000153,44.27000046,42.51000023,43.90999985,39.44000053,40.56999969,40.01000023,38.5,40.86000061,44.89999962,44.46999931,45.04999924,44.68999863,45.22000122,46.06999969,43.26999855,45.51000023,44.54999924,44.06999969,43.48000145,43.60000038,41.23000145,40.1600008,,
Países de ingreso mediano bajo,LMC,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.36314294,78.33711911,78.40179832,78.41072397,78.49159424,78.37259648,78.06301958,78.36393465,78.2932536,78.18179619,77.71342559,77.70834415,77.66858455,77.31659612,76.58003406,76.07077594,75.64236803,75.19864707,74.77809081,74.17694691,72.72340784,71.05779026,70.37568528,69.48886612,68.42361661,67.40438627,66.57464719,65.86202106,65.24369439,,
Ingreso mediano y bajo,LMY,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.30227465,64.91622463,64.6337702,64.44358252,64.22547408,63.89678589,63.75511841,63.81215587,63.878084,63.52005282,63.15909856,62.88934664,62.59556959,62.0480819,61.43461427,60.68538455,60.00826875,59.42087865,59.0727481,58.43246026,57.52493697,56.50455062,56.00784957,55.41200267,54.98553575,54.59458831,54.21650451,53.74041291,53.34851635,,
Lesotho,LSO,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.73000145,75.50000191,75.30000114,75.16000175,74.89999771,74.34000015,74.19000053,73.47000122,72.75000191,71.71999931,70.59000015,69.66999817,69.06999969,68.34999943,67.39999962,66.11999893,65.12000084,63.78999901,63.63999844,62.91999817,61.83000088,61.09000111,60.19999981,59.06999969,58.30000019,57.31999969,56.65000153,56.12000036,55.59000111,,
avanzada del dividendo demográfico,LTE,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.03168247,56.40618517,55.72956863,55.26097184,54.70770986,54.14204495,53.89292021,53.61051482,53.76256584,53.22317203,52.59786703,51.96025561,51.21665252,50.23524325,49.45390939,48.41418565,47.33872902,46.46202207,45.79089825,44.96108677,44.42070246,43.75816384,43.30757188,42.73320544,42.29356193,41.98644487,41.59102825,41.00573282,40.25347448,,
Lituania,LTU,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.11999989,14.17000055,14.36000037,14.51000047,14.60000038,14.67999983,14.61000013,14.46000051,15.82000017,15.61999965,14.46000004,16.39999962,16.5999999,14.5199995,13.60999966,13.51999998,10.54999995,7.939999938,8.070000052,7.650000095,7.419999838,7.650000095,8.439999819,8.939999938,8.699999928,8.139999986,8.01000011,7.740000069,7.230000257,,
Luxemburgo,LUX,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.580000162,7.549999952,7.520000219,7.4799999,7.48999989,7.500000119,7.390000105,7.310000181,7.140000045,6.899999917,6.770000041,6.660000086,6.590000153,5.010000169,5.400000155,5.029999912,4.520000041,5.369999945,5.590000033,4.930000246,5.739999831,6.219999969,6.190000176,6.109999955,6.370000124,6.139999986,6.619999886,5.560000122,5.75,,
Letonia,LVA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.660000086,9.860000134,10.07999992,10.48000002,10.5800004,10.82000017,16.51999998,14.10999966,12.84000015,11.10000038,10.78999996,9.46999979,9.230000019,10.25999975,7.409999847,7.509999871,6.900000095,5.590000033,6.860000014,6.76000011,6.670000196,6.440000057,6.420000196,6.430000126,6.920000196,7.399999797,7.260000139,7.029999912,7.070000142,,
"Región Administrativa Especial de Macao, China",MAC,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.590000153,6.440000057,6.320000172,6.159999847,5.940000057,5.96999979,5.710000038,5.180000067,5.910000086,7.170000076,6.399999857,5.289999962,5.960000038,6.450000048,5.03000021,4.679999948,3.870000005,3.389999986,3.319999933,3.089999914,2.840000033,2.519999981,2.210000038,2.389999986,2.319999993,2.020000041,2.200000048,2.039999962,2.149999976,,
Isla de San Martín (parte francesa),MAF,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marruecos,MAR,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.12999916,72.79000092,72.47999859,72.14999866,71.68999958,71.69999886,70.72000027,70.44000053,71.64999962,69.44000053,67.18999863,65.03999996,64.90999889,67.58000088,66.99000072,65.34000111,64.76999855,64.8399992,64.77999878,63.78999805,65.18999863,64.1400013,63.86000061,64.38000107,63.06999969,61.54000092,60.00999832,58.1099987,56.29000092,,
Mónaco,MCO,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
República de Moldova,MDA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.37000084,19.84999943,21.34000015,23.5,24.25,25.77000046,27.15999889,29.6400013,33.14000034,37.71999931,40.16999912,40.52999973,34.55000019,34.95999956,35.6200012,30.65999985,29.63000011,28.3799994,24.73000026,24.3900001,24.49999952,24.39999938,26.48999929,27.13000059,30.44999933,32.52000046,29.97999907,28.15999985,25.99999905,,
Madagascar,MDG,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.93000031,88.06999969,87.83000183,87.86000061,87.57999802,87.47000122,87.72000122,87.54999924,87.18000031,86.38000107,85.65000153,86.27999878,86.15999985,87.33000183,87.91999817,88.65999985,89.76999664,89.76000023,91.3900013,92.20999908,91.36000061,90.44000244,90.43000221,90.12999916,90.00999832,89.54999924,89.20000076,87.76000214,87.19000244,,
Maldivas,MDV,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.57999992,58.97999954,58.36000061,57.62999916,56.80999947,55.93000031,54.89999962,53.81999969,52.71999931,51.73999977,51.77999878,50.93000031,49.1400013,47.82999992,48.92000008,49.15999985,38.29999924,31.10999918,28.09000015,29.67999935,31.69000077,34.54999971,37.67999935,40.8399992,36.90999985,33.54000092,33.66000032,33.61000061,33.40000081,,
Oriente Medio y Norte de África,MEA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.88247993,42.35289669,41.80185558,41.57264213,39.35834797,39.03220172,38.82968329,37.44788312,36.88648853,38.83268729,36.46014163,35.70818866,38.07139692,39.90092239,39.44052725,38.59677495,39.57645248,36.8010935,36.67976705,35.17976489,33.41176526,31.79753414,31.92681117,31.28872617,30.54124067,26.76829379,27.30052929,26.00613699,24.56494452,,
México,MEX,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.18000031,38.07999992,40.02000046,39.55999947,39.40000153,37.05999947,39.82999992,36.64999962,36.17999935,33.45999908,33.88000011,34.93999958,35.72000027,35.22000122,33.33000088,32.7699995,32.76000023,32.35000038,32.97000027,32.13000011,32.25,32.03999901,31.39999866,30.57000065,30.60999966,30.30999947,29.21999979,29.29000092,30.29000044,,
Islas Marshall,MHL,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Ingreso mediano,MIC,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.38610126,62.94227226,62.60786032,62.36941648,62.0996429,61.74065512,61.54653613,61.57135998,61.61750098,61.2036078,60.79273756,60.47263283,60.11632638,59.49890614,58.7983461,57.96198185,57.20928609,56.53537622,56.10546281,55.38046049,54.3833844,53.25175845,52.64767969,51.96579082,51.44751225,50.96946945,50.51323147,49.95792863,49.48438217,,
Macedonia del Norte,MKD,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.80999994,14.30000019,15.12999964,15.76999998,16.35000038,17.14000034,17.49000025,17.59000015,19.31999946,22.5199995,26.82000017,24.45000076,21.8599999,16.06000042,21.30000019,22.37000036,19.74999952,22.05999947,20.51000023,21.38999891,20.70000029,20.32999992,21.74999952,19.42999983,18.65999985,17.01999998,16.97000027,16.82000017,14.70000029,,
Malí,MLI,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.38000107,94.47000122,94.44999886,94.43000221,94.32999992,94.29999733,94.11999893,94.21999931,93.92000008,93.66999817,92.87000275,92.67000198,92.18999863,92.02999878,91.50999641,90.68999863,90.83000374,91.00000191,90.22999763,90.20999908,90.54000282,90.32999992,90.45999718,89.80999756,89.55000114,88.93000031,88.75000191,87.62000084,86.94000244,,
Malta,MLT,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.380000055,4.360000074,4.320000052,4.280000091,4.230000079,4.200000107,4.190000117,4.140000105,4.099999875,4.180000007,4.640000045,3.949999958,6.409999967,4.139999956,4.779999822,4.560000241,5.780000001,5.189999819,5.400000095,4.980000004,4.310000151,4.839999869,4.889999807,5.38000004,5.440000206,4.559999853,6.62000002,6.059999824,7.189999938,,
Myanmar,MMR,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.87000179,80.74000072,80.63000202,80.44999981,80.23999977,79.99000168,79.69999695,79.34999943,78.74000072,77.93000031,77.03000069,76.07999992,75.03000069,73.93999863,72.80999947,71.65999985,70.51999855,69.45999908,68.38000107,67.34000015,66.62000084,65.79000092,64.89999962,64.02000046,63.19999886,62.50999832,61.77000046,64.73999977,63.73999786,,
Oriente Medio y Norte de África (excluido altos ingresos),MNA,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.49852516,48.85070256,48.59209501,48.48526601,46.88077157,46.43786685,46.3192858,44.71115051,43.91521631,46.21244298,43.31725668,42.5473227,45.26160884,47.43418274,47.02237214,46.19103348,47.47155257,44.74853944,44.67906353,43.437621,41.87022118,40.00629374,40.4660968,39.92971314,39.14864841,34.22441187,34.86395327,33.46966453,32.27816102,,
Montenegro,MNE,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.48999989,9.110000014,9.950000286,10.05000019,9.730000019,9.140000105,8.880000114,8.730000019,9.50999999,9.450000048,9.50999999,9.569999695,9.700000048,9.619999886,9.5,10.38000011,11.21000004,9.53000021,6.409999967,6.519999981,6.2900002,6.160000086,4.670000076,7.660000086,9.460000038,9.739999771,9.859999895,9.349999905,8.569999933,,
Mongolia,MNG,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.95000076,54.90999985,55.41999817,55.53000069,55.51999855,55.40999985,55.35000134,54.97999954,54.87999916,55.06000137,54.78000259,54.38000107,53.8599987,52.93000031,52.54000092,52.07999992,51.45999908,51.07999992,51.71000099,52.07999992,52.00999928,49.55999994,47.07999849,46.09000087,47.40999913,44.55999947,45.75999832,44.96000051,44.63999987,,
Mariana,MNP,"Empleo vulnerable, mujeres (% del empleo femenino)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
